REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,Season
VIC1,2016-12-03 17:30:00,4592.41,34.51,TRADE,Summer
VIC1,2016-12-03 18:00:00,4614.64,45.84,TRADE,Summer
VIC1,2016-12-03 18:30:00,4569.29,56.3,TRADE,Summer
VIC1,2016-12-03 19:00:00,4507.74,32.34,TRADE,Summer
VIC1,2016-12-03 19:30:00,4435.34,26.16,TRADE,Summer
VIC1,2016-12-03 20:00:00,4472.71,28.8,TRADE,Summer
VIC1,2016-12-03 20:30:00,4473.79,26.32,TRADE,Summer
VIC1,2016-12-03 21:00:00,4371.85,25.57,TRADE,Summer
VIC1,2016-12-03 21:30:00,4223.11,19.51,TRADE,Summer
VIC1,2016-12-03 22:00:00,4086.32,31.46,TRADE,Summer
VIC1,2016-12-03 22:30:00,4010.27,46.67,TRADE,Summer
VIC1,2016-12-03 23:00:00,3995.19,44.15,TRADE,Summer
VIC1,2016-12-03 23:30:00,4303.28,40.86,TRADE,Summer
VIC1,2016-12-04 00:00:00,4294.3,39.43,TRADE,Summer
VIC1,2016-12-04 00:30:00,4040.17,46.93,TRADE,Summer
VIC1,2016-12-04 01:00:00,3846.24,45.29,TRADE,Summer
VIC1,2016-12-04 01:30:00,3665.33,41.01,TRADE,Summer
VIC1,2016-12-04 02:00:00,3487.07,28.25,TRADE,Summer
VIC1,2016-12-04 02:30:00,3405.45,25.2,TRADE,Summer
VIC1,2016-12-04 03:00:00,3325.61,27.47,TRADE,Summer
VIC1,2016-12-04 03:30:00,3275.73,25.2,TRADE,Summer
VIC1,2016-12-04 04:00:00,3255.79,25.2,TRADE,Summer
VIC1,2016-12-04 04:30:00,3272.85,18.85,TRADE,Summer
VIC1,2016-12-04 05:00:00,3231.27,14.73,TRADE,Summer
VIC1,2016-12-04 05:30:00,3268.64,16.84,TRADE,Summer
VIC1,2016-12-04 06:00:00,3297.31,18.9,TRADE,Summer
VIC1,2016-12-04 06:30:00,3457.35,22.46,TRADE,Summer
VIC1,2016-12-04 07:00:00,3552.02,35.51,TRADE,Summer
VIC1,2016-12-04 07:30:00,3529.31,25.53,TRADE,Summer
VIC1,2016-12-04 08:00:00,3617.93,38.08,TRADE,Summer
VIC1,2016-12-04 08:30:00,3676.93,40.91,TRADE,Summer
VIC1,2016-12-04 09:00:00,3791.65,50.14,TRADE,Summer
VIC1,2016-12-04 09:30:00,3881.32,50.15,TRADE,Summer
VIC1,2016-12-04 10:00:00,3994.67,51.51,TRADE,Summer
VIC1,2016-12-04 10:30:00,4111.78,58.09,TRADE,Summer
VIC1,2016-12-04 11:00:00,4224.01,53.83,TRADE,Summer
VIC1,2016-12-04 11:30:00,4280.31,53.75,TRADE,Summer
VIC1,2016-12-04 12:00:00,4276.08,52.14,TRADE,Summer
VIC1,2016-12-04 12:30:00,4357.24,51.69,TRADE,Summer
VIC1,2016-12-04 13:00:00,4475.99,50.44,TRADE,Summer
VIC1,2016-12-04 13:30:00,4616.86,61.22,TRADE,Summer
VIC1,2016-12-04 14:00:00,4631.16,53.79,TRADE,Summer
VIC1,2016-12-04 14:30:00,4612.2,51.65,TRADE,Summer
VIC1,2016-12-04 15:00:00,4645.79,46.23,TRADE,Summer
VIC1,2016-12-04 15:30:00,4700.05,60.51,TRADE,Summer
VIC1,2016-12-04 16:00:00,4808.51,55.96,TRADE,Summer
VIC1,2016-12-04 16:30:00,4939.23,66.52,TRADE,Summer
VIC1,2016-12-04 17:00:00,4921.84,78.46,TRADE,Summer
VIC1,2016-12-04 17:30:00,4884.96,81.32,TRADE,Summer
VIC1,2016-12-04 18:00:00,4831.4,69.14,TRADE,Summer
VIC1,2016-12-04 18:30:00,4690.83,59.25,TRADE,Summer
VIC1,2016-12-04 19:00:00,4546.21,56.11,TRADE,Summer
VIC1,2016-12-04 19:30:00,4470.66,72.98,TRADE,Summer
VIC1,2016-12-04 20:00:00,4440.72,34.43,TRADE,Summer
VIC1,2016-12-04 20:30:00,4362.19,10.5,TRADE,Summer
VIC1,2016-12-04 21:00:00,4204.25,15.29,TRADE,Summer
VIC1,2016-12-04 21:30:00,4011.09,23.11,TRADE,Summer
VIC1,2016-12-04 22:00:00,3839.6,20.87,TRADE,Summer
VIC1,2016-12-04 22:30:00,3781.11,38.9,TRADE,Summer
VIC1,2016-12-04 23:00:00,3754.27,25.85,TRADE,Summer
VIC1,2016-12-04 23:30:00,4015.44,23.34,TRADE,Summer
VIC1,2016-12-05 00:00:00,4094.31,22.17,TRADE,Summer
VIC1,2016-12-05 00:30:00,3932.04,16.29,TRADE,Summer
VIC1,2016-12-05 01:00:00,3770.93,-83.6,TRADE,Summer
VIC1,2016-12-05 01:30:00,3619.68,19.62,TRADE,Summer
VIC1,2016-12-05 02:00:00,3455.98,-9.99,TRADE,Summer
VIC1,2016-12-05 02:30:00,3366.59,-15.11,TRADE,Summer
VIC1,2016-12-05 03:00:00,3362.24,5.5,TRADE,Summer
VIC1,2016-12-05 03:30:00,3374.77,4.6,TRADE,Summer
VIC1,2016-12-05 04:00:00,3445.41,9.2,TRADE,Summer
VIC1,2016-12-05 04:30:00,3576.16,9.2,TRADE,Summer
VIC1,2016-12-05 05:00:00,3724.89,10.26,TRADE,Summer
VIC1,2016-12-05 05:30:00,4058.04,9.2,TRADE,Summer
VIC1,2016-12-05 06:00:00,4386.4,10.16,TRADE,Summer
VIC1,2016-12-05 06:30:00,4911.44,10.5,TRADE,Summer
VIC1,2016-12-05 07:00:00,4991.6,16.15,TRADE,Summer
VIC1,2016-12-05 07:30:00,4920.2,16.15,TRADE,Summer
VIC1,2016-12-05 08:00:00,4932.45,25.2,TRADE,Summer
VIC1,2016-12-05 08:30:00,4977.9,25.2,TRADE,Summer
VIC1,2016-12-05 09:00:00,4977.76,25.2,TRADE,Summer
VIC1,2016-12-05 09:30:00,4915.04,25.2,TRADE,Summer
VIC1,2016-12-05 10:00:00,4912.72,25.2,TRADE,Summer
VIC1,2016-12-05 10:30:00,4879.48,25.2,TRADE,Summer
VIC1,2016-12-05 11:00:00,4882.24,25.2,TRADE,Summer
VIC1,2016-12-05 11:30:00,4877.39,66.3,TRADE,Summer
VIC1,2016-12-05 12:00:00,4856.82,32.65,TRADE,Summer
VIC1,2016-12-05 12:30:00,4938.21,70.48,TRADE,Summer
VIC1,2016-12-05 13:00:00,4939.81,42.22,TRADE,Summer
VIC1,2016-12-05 13:30:00,5042.08,81.78,TRADE,Summer
VIC1,2016-12-05 14:00:00,5137.82,184.85,TRADE,Summer
VIC1,2016-12-05 14:30:00,5088.92,-156.69,TRADE,Summer
VIC1,2016-12-05 15:00:00,5156.69,42.74,TRADE,Summer
VIC1,2016-12-05 15:30:00,5238.16,36.07,TRADE,Summer
VIC1,2016-12-05 16:00:00,5260.89,50.63,TRADE,Summer
VIC1,2016-12-05 16:30:00,5277.67,50.49,TRADE,Summer
VIC1,2016-12-05 17:00:00,5236.66,20.7,TRADE,Summer
VIC1,2016-12-05 17:30:00,5131.95,19.75,TRADE,Summer
VIC1,2016-12-05 18:00:00,5105.84,58.65,TRADE,Summer
VIC1,2016-12-05 18:30:00,4985.78,29.27,TRADE,Summer
VIC1,2016-12-05 19:00:00,4915.77,46.8,TRADE,Summer
VIC1,2016-12-05 19:30:00,4906.46,47.09,TRADE,Summer
VIC1,2016-12-05 20:00:00,4871.81,36.47,TRADE,Summer
VIC1,2016-12-05 20:30:00,4792.05,32.16,TRADE,Summer
VIC1,2016-12-05 21:00:00,4624.63,20.73,TRADE,Summer
VIC1,2016-12-05 21:30:00,4409.85,13.69,TRADE,Summer
VIC1,2016-12-05 22:00:00,4236.6,16.83,TRADE,Summer
VIC1,2016-12-05 22:30:00,4192.63,16.16,TRADE,Summer
VIC1,2016-12-05 23:00:00,4187.96,14.99,TRADE,Summer
VIC1,2016-12-05 23:30:00,4459.28,16.18,TRADE,Summer
VIC1,2016-12-06 00:00:00,4500.48,10.5,TRADE,Summer
VIC1,2016-12-06 00:30:00,4231.01,10.38,TRADE,Summer
VIC1,2016-12-06 01:00:00,4036.27,15.08,TRADE,Summer
VIC1,2016-12-06 01:30:00,3913.63,15.77,TRADE,Summer
VIC1,2016-12-06 02:00:00,3752.74,11.45,TRADE,Summer
VIC1,2016-12-06 02:30:00,3717.95,10.5,TRADE,Summer
VIC1,2016-12-06 03:00:00,3682.04,10.28,TRADE,Summer
VIC1,2016-12-06 03:30:00,3686.89,11.27,TRADE,Summer
VIC1,2016-12-06 04:00:00,3706.57,10.28,TRADE,Summer
VIC1,2016-12-06 04:30:00,3847.29,12.61,TRADE,Summer
VIC1,2016-12-06 05:00:00,3968.25,10.48,TRADE,Summer
VIC1,2016-12-06 05:30:00,4266.73,18.83,TRADE,Summer
VIC1,2016-12-06 06:00:00,4541.41,38.59,TRADE,Summer
VIC1,2016-12-06 06:30:00,4930.84,87.97,TRADE,Summer
VIC1,2016-12-06 07:00:00,5235.61,144.77,TRADE,Summer
VIC1,2016-12-06 07:30:00,5164.33,86.46,TRADE,Summer
VIC1,2016-12-06 08:00:00,5228.69,73.15,TRADE,Summer
VIC1,2016-12-06 08:30:00,5235.51,48.54,TRADE,Summer
VIC1,2016-12-06 09:00:00,5190.91,55.01,TRADE,Summer
VIC1,2016-12-06 09:30:00,5143.65,64.83,TRADE,Summer
VIC1,2016-12-06 10:00:00,5144.36,65.97,TRADE,Summer
VIC1,2016-12-06 10:30:00,5086.8,66.77,TRADE,Summer
VIC1,2016-12-06 11:00:00,5057.0,64.89,TRADE,Summer
VIC1,2016-12-06 11:30:00,4980.18,70.14,TRADE,Summer
VIC1,2016-12-06 12:00:00,4922.48,64.81,TRADE,Summer
VIC1,2016-12-06 12:30:00,4879.24,51.8,TRADE,Summer
VIC1,2016-12-06 13:00:00,4848.71,51.42,TRADE,Summer
VIC1,2016-12-06 13:30:00,4886.44,55.99,TRADE,Summer
VIC1,2016-12-06 14:00:00,4867.45,62.13,TRADE,Summer
VIC1,2016-12-06 14:30:00,4839.23,50.01,TRADE,Summer
VIC1,2016-12-06 15:00:00,4872.17,54.53,TRADE,Summer
VIC1,2016-12-06 15:30:00,4956.32,64.23,TRADE,Summer
VIC1,2016-12-06 16:00:00,5050.65,64.33,TRADE,Summer
VIC1,2016-12-06 16:30:00,5074.09,51.82,TRADE,Summer
VIC1,2016-12-06 17:00:00,5119.47,45.72,TRADE,Summer
VIC1,2016-12-06 17:30:00,5024.79,50.63,TRADE,Summer
VIC1,2016-12-06 18:00:00,5018.67,61.86,TRADE,Summer
VIC1,2016-12-06 18:30:00,4893.09,48.8,TRADE,Summer
VIC1,2016-12-06 19:00:00,4803.29,43.78,TRADE,Summer
VIC1,2016-12-06 19:30:00,4747.02,42.15,TRADE,Summer
VIC1,2016-12-06 20:00:00,4746.76,42.62,TRADE,Summer
VIC1,2016-12-06 20:30:00,4760.0,44.73,TRADE,Summer
VIC1,2016-12-06 21:00:00,4609.07,43.23,TRADE,Summer
VIC1,2016-12-06 21:30:00,4398.93,43.17,TRADE,Summer
VIC1,2016-12-06 22:00:00,4184.74,38.83,TRADE,Summer
VIC1,2016-12-06 22:30:00,4129.41,39.7,TRADE,Summer
VIC1,2016-12-06 23:00:00,4129.52,41.36,TRADE,Summer
VIC1,2016-12-06 23:30:00,4445.44,44.92,TRADE,Summer
VIC1,2016-12-07 00:00:00,4450.8,47.32,TRADE,Summer
VIC1,2016-12-07 00:30:00,4212.08,40.87,TRADE,Summer
VIC1,2016-12-07 01:00:00,4041.54,38.69,TRADE,Summer
VIC1,2016-12-07 01:30:00,3870.65,36.43,TRADE,Summer
VIC1,2016-12-07 02:00:00,3785.69,38.69,TRADE,Summer
VIC1,2016-12-07 02:30:00,3734.67,25.2,TRADE,Summer
VIC1,2016-12-07 03:00:00,3661.73,27.96,TRADE,Summer
VIC1,2016-12-07 03:30:00,3677.14,30.65,TRADE,Summer
VIC1,2016-12-07 04:00:00,3700.71,30.11,TRADE,Summer
VIC1,2016-12-07 04:30:00,3876.14,35.63,TRADE,Summer
VIC1,2016-12-07 05:00:00,3987.71,29.19,TRADE,Summer
VIC1,2016-12-07 05:30:00,4289.38,40.11,TRADE,Summer
VIC1,2016-12-07 06:00:00,4586.33,52.12,TRADE,Summer
VIC1,2016-12-07 06:30:00,4955.66,51.42,TRADE,Summer
VIC1,2016-12-07 07:00:00,5176.87,55.64,TRADE,Summer
VIC1,2016-12-07 07:30:00,4996.46,44.59,TRADE,Summer
VIC1,2016-12-07 08:00:00,4988.52,45.23,TRADE,Summer
VIC1,2016-12-07 08:30:00,4981.48,55.2,TRADE,Summer
VIC1,2016-12-07 09:00:00,4932.31,53.6,TRADE,Summer
VIC1,2016-12-07 09:30:00,4930.52,44.8,TRADE,Summer
VIC1,2016-12-07 10:00:00,4930.3,38.79,TRADE,Summer
VIC1,2016-12-07 10:30:00,4908.8,40.34,TRADE,Summer
VIC1,2016-12-07 11:00:00,4926.75,40.56,TRADE,Summer
VIC1,2016-12-07 11:30:00,4920.01,46.68,TRADE,Summer
VIC1,2016-12-07 12:00:00,4885.73,52.83,TRADE,Summer
VIC1,2016-12-07 12:30:00,4920.94,52.98,TRADE,Summer
VIC1,2016-12-07 13:00:00,4933.39,54.9,TRADE,Summer
VIC1,2016-12-07 13:30:00,4957.1,54.01,TRADE,Summer
VIC1,2016-12-07 14:00:00,5050.58,63.77,TRADE,Summer
VIC1,2016-12-07 14:30:00,5063.09,61.17,TRADE,Summer
VIC1,2016-12-07 15:00:00,5152.9,66.77,TRADE,Summer
VIC1,2016-12-07 15:30:00,5267.21,65.74,TRADE,Summer
VIC1,2016-12-07 16:00:00,5410.31,67.13,TRADE,Summer
VIC1,2016-12-07 16:30:00,5434.59,63.58,TRADE,Summer
VIC1,2016-12-07 17:00:00,5427.23,49.13,TRADE,Summer
VIC1,2016-12-07 17:30:00,5405.28,43.62,TRADE,Summer
VIC1,2016-12-07 18:00:00,5362.6,44.52,TRADE,Summer
VIC1,2016-12-07 18:30:00,5288.55,42.37,TRADE,Summer
VIC1,2016-12-07 19:00:00,5237.12,41.57,TRADE,Summer
VIC1,2016-12-07 19:30:00,5108.37,40.77,TRADE,Summer
VIC1,2016-12-07 20:00:00,5071.48,44.4,TRADE,Summer
VIC1,2016-12-07 20:30:00,4995.03,40.51,TRADE,Summer
VIC1,2016-12-07 21:00:00,4815.78,37.25,TRADE,Summer
VIC1,2016-12-07 21:30:00,4559.05,35.5,TRADE,Summer
VIC1,2016-12-07 22:00:00,4236.46,24.53,TRADE,Summer
VIC1,2016-12-07 22:30:00,4102.69,27.8,TRADE,Summer
VIC1,2016-12-07 23:00:00,4023.56,16.15,TRADE,Summer
VIC1,2016-12-07 23:30:00,4244.87,16.37,TRADE,Summer
VIC1,2016-12-08 00:00:00,4186.49,16.98,TRADE,Summer
VIC1,2016-12-08 00:30:00,3892.3,9.97,TRADE,Summer
VIC1,2016-12-08 01:00:00,3693.44,10.26,TRADE,Summer
VIC1,2016-12-08 01:30:00,3611.7,10.29,TRADE,Summer
VIC1,2016-12-08 02:00:00,3469.21,11.16,TRADE,Summer
VIC1,2016-12-08 02:30:00,3398.43,11.24,TRADE,Summer
VIC1,2016-12-08 03:00:00,3415.55,9.91,TRADE,Summer
VIC1,2016-12-08 03:30:00,3381.17,12.71,TRADE,Summer
VIC1,2016-12-08 04:00:00,3430.69,14.98,TRADE,Summer
VIC1,2016-12-08 04:30:00,3601.68,16.08,TRADE,Summer
VIC1,2016-12-08 05:00:00,3799.06,17.4,TRADE,Summer
VIC1,2016-12-08 05:30:00,4123.35,19.92,TRADE,Summer
VIC1,2016-12-08 06:00:00,4426.25,19.26,TRADE,Summer
VIC1,2016-12-08 06:30:00,4711.62,31.4,TRADE,Summer
VIC1,2016-12-08 07:00:00,4946.85,42.5,TRADE,Summer
VIC1,2016-12-08 07:30:00,4892.01,36.64,TRADE,Summer
VIC1,2016-12-08 08:00:00,4924.57,31.54,TRADE,Summer
VIC1,2016-12-08 08:30:00,5116.42,40.35,TRADE,Summer
VIC1,2016-12-08 09:00:00,5096.64,27.03,TRADE,Summer
VIC1,2016-12-08 09:30:00,5058.26,25.65,TRADE,Summer
VIC1,2016-12-08 10:00:00,5051.76,31.75,TRADE,Summer
VIC1,2016-12-08 10:30:00,5113.89,38.97,TRADE,Summer
VIC1,2016-12-08 11:00:00,5030.55,27.31,TRADE,Summer
VIC1,2016-12-08 11:30:00,4966.76,22.55,TRADE,Summer
VIC1,2016-12-08 12:00:00,4848.58,23.87,TRADE,Summer
VIC1,2016-12-08 12:30:00,4702.03,15.18,TRADE,Summer
VIC1,2016-12-08 13:00:00,4628.54,12.17,TRADE,Summer
VIC1,2016-12-08 13:30:00,4621.9,12.0,TRADE,Summer
VIC1,2016-12-08 14:00:00,4666.95,14.88,TRADE,Summer
VIC1,2016-12-08 14:30:00,4615.62,24.46,TRADE,Summer
VIC1,2016-12-08 15:00:00,4609.3,27.85,TRADE,Summer
VIC1,2016-12-08 15:30:00,4710.18,33.04,TRADE,Summer
VIC1,2016-12-08 16:00:00,4703.56,31.71,TRADE,Summer
VIC1,2016-12-08 16:30:00,4722.48,33.33,TRADE,Summer
VIC1,2016-12-08 17:00:00,4721.04,33.27,TRADE,Summer
VIC1,2016-12-08 17:30:00,4667.31,34.26,TRADE,Summer
VIC1,2016-12-08 18:00:00,4619.23,31.36,TRADE,Summer
VIC1,2016-12-08 18:30:00,4522.17,30.57,TRADE,Summer
VIC1,2016-12-08 19:00:00,4483.72,30.16,TRADE,Summer
VIC1,2016-12-08 19:30:00,4502.96,42.37,TRADE,Summer
VIC1,2016-12-08 20:00:00,4520.05,39.6,TRADE,Summer
VIC1,2016-12-08 20:30:00,4451.49,35.74,TRADE,Summer
VIC1,2016-12-08 21:00:00,4324.43,36.2,TRADE,Summer
VIC1,2016-12-08 21:30:00,4145.94,29.11,TRADE,Summer
VIC1,2016-12-08 22:00:00,3973.87,23.12,TRADE,Summer
VIC1,2016-12-08 22:30:00,3879.2,25.05,TRADE,Summer
VIC1,2016-12-08 23:00:00,3792.11,23.04,TRADE,Summer
VIC1,2016-12-08 23:30:00,4119.99,25.6,TRADE,Summer
VIC1,2016-12-09 00:00:00,4177.28,23.55,TRADE,Summer
VIC1,2016-12-09 00:30:00,3982.34,15.13,TRADE,Summer
VIC1,2016-12-09 01:00:00,3815.69,18.75,TRADE,Summer
VIC1,2016-12-09 01:30:00,3672.24,11.94,TRADE,Summer
VIC1,2016-12-09 02:00:00,3507.26,8.33,TRADE,Summer
VIC1,2016-12-09 02:30:00,3396.9,10.7,TRADE,Summer
VIC1,2016-12-09 03:00:00,3339.99,12.31,TRADE,Summer
VIC1,2016-12-09 03:30:00,3364.23,9.74,TRADE,Summer
VIC1,2016-12-09 04:00:00,3346.32,11.12,TRADE,Summer
VIC1,2016-12-09 04:30:00,3529.6,17.44,TRADE,Summer
VIC1,2016-12-09 05:00:00,3675.81,10.4,TRADE,Summer
VIC1,2016-12-09 05:30:00,4025.68,21.38,TRADE,Summer
VIC1,2016-12-09 06:00:00,4369.96,22.77,TRADE,Summer
VIC1,2016-12-09 06:30:00,4770.16,42.11,TRADE,Summer
VIC1,2016-12-09 07:00:00,5039.79,50.53,TRADE,Summer
VIC1,2016-12-09 07:30:00,4865.69,35.16,TRADE,Summer
VIC1,2016-12-09 08:00:00,4875.01,39.11,TRADE,Summer
VIC1,2016-12-09 08:30:00,4866.84,38.33,TRADE,Summer
VIC1,2016-12-09 09:00:00,4829.52,38.38,TRADE,Summer
VIC1,2016-12-09 09:30:00,4822.01,38.04,TRADE,Summer
VIC1,2016-12-09 10:00:00,4787.85,32.28,TRADE,Summer
VIC1,2016-12-09 10:30:00,4818.05,31.89,TRADE,Summer
VIC1,2016-12-09 11:00:00,4839.56,36.7,TRADE,Summer
VIC1,2016-12-09 11:30:00,4745.5,29.62,TRADE,Summer
VIC1,2016-12-09 12:00:00,4683.67,22.2,TRADE,Summer
VIC1,2016-12-09 12:30:00,4669.3,21.2,TRADE,Summer
VIC1,2016-12-09 13:00:00,4631.05,24.85,TRADE,Summer
VIC1,2016-12-09 13:30:00,4557.54,26.67,TRADE,Summer
VIC1,2016-12-09 14:00:00,4543.39,23.88,TRADE,Summer
VIC1,2016-12-09 14:30:00,4458.47,14.61,TRADE,Summer
VIC1,2016-12-09 15:00:00,4466.81,18.99,TRADE,Summer
VIC1,2016-12-09 15:30:00,4558.79,20.12,TRADE,Summer
VIC1,2016-12-09 16:00:00,4532.94,13.35,TRADE,Summer
VIC1,2016-12-09 16:30:00,4615.71,18.83,TRADE,Summer
VIC1,2016-12-09 17:00:00,4652.99,18.4,TRADE,Summer
VIC1,2016-12-09 17:30:00,4661.04,21.01,TRADE,Summer
VIC1,2016-12-09 18:00:00,4670.63,17.7,TRADE,Summer
VIC1,2016-12-09 18:30:00,4695.41,25.2,TRADE,Summer
VIC1,2016-12-09 19:00:00,4672.23,24.4,TRADE,Summer
VIC1,2016-12-09 19:30:00,4661.1,26.92,TRADE,Summer
VIC1,2016-12-09 20:00:00,4811.47,36.24,TRADE,Summer
VIC1,2016-12-09 20:30:00,4786.46,36.48,TRADE,Summer
VIC1,2016-12-09 21:00:00,4683.87,32.69,TRADE,Summer
VIC1,2016-12-09 21:30:00,4513.21,33.12,TRADE,Summer
VIC1,2016-12-09 22:00:00,4285.33,24.58,TRADE,Summer
VIC1,2016-12-09 22:30:00,4244.29,16.69,TRADE,Summer
VIC1,2016-12-09 23:00:00,4242.18,18.22,TRADE,Summer
VIC1,2016-12-09 23:30:00,4567.02,23.41,TRADE,Summer
VIC1,2016-12-10 00:00:00,4627.63,30.14,TRADE,Summer
VIC1,2016-12-10 00:30:00,4350.89,18.31,TRADE,Summer
VIC1,2016-12-10 01:00:00,4179.38,17.04,TRADE,Summer
VIC1,2016-12-10 01:30:00,4044.03,20.63,TRADE,Summer
VIC1,2016-12-10 02:00:00,3825.85,16.39,TRADE,Summer
VIC1,2016-12-10 02:30:00,3729.9,16.39,TRADE,Summer
VIC1,2016-12-10 03:00:00,3643.02,16.17,TRADE,Summer
VIC1,2016-12-10 03:30:00,3624.39,16.15,TRADE,Summer
VIC1,2016-12-10 04:00:00,3591.59,15.65,TRADE,Summer
VIC1,2016-12-10 04:30:00,3665.92,16.17,TRADE,Summer
VIC1,2016-12-10 05:00:00,3731.85,15.67,TRADE,Summer
VIC1,2016-12-10 05:30:00,3851.23,15.42,TRADE,Summer
VIC1,2016-12-10 06:00:00,3985.35,14.3,TRADE,Summer
VIC1,2016-12-10 06:30:00,4188.43,21.21,TRADE,Summer
VIC1,2016-12-10 07:00:00,4366.85,26.04,TRADE,Summer
VIC1,2016-12-10 07:30:00,4383.06,25.62,TRADE,Summer
VIC1,2016-12-10 08:00:00,4438.28,29.8,TRADE,Summer
VIC1,2016-12-10 08:30:00,4459.98,31.34,TRADE,Summer
VIC1,2016-12-10 09:00:00,4461.6,35.79,TRADE,Summer
VIC1,2016-12-10 09:30:00,4426.39,26.26,TRADE,Summer
VIC1,2016-12-10 10:00:00,4345.91,25.2,TRADE,Summer
VIC1,2016-12-10 10:30:00,4320.86,25.4,TRADE,Summer
VIC1,2016-12-10 11:00:00,4266.75,25.2,TRADE,Summer
VIC1,2016-12-10 11:30:00,4216.64,25.24,TRADE,Summer
VIC1,2016-12-10 12:00:00,4152.9,24.96,TRADE,Summer
VIC1,2016-12-10 12:30:00,4094.91,23.56,TRADE,Summer
VIC1,2016-12-10 13:00:00,3939.88,16.02,TRADE,Summer
VIC1,2016-12-10 13:30:00,3925.53,16.2,TRADE,Summer
VIC1,2016-12-10 14:00:00,3879.43,16.2,TRADE,Summer
VIC1,2016-12-10 14:30:00,3876.95,17.02,TRADE,Summer
VIC1,2016-12-10 15:00:00,3879.29,17.7,TRADE,Summer
VIC1,2016-12-10 15:30:00,3924.71,16.6,TRADE,Summer
VIC1,2016-12-10 16:00:00,4009.36,16.2,TRADE,Summer
VIC1,2016-12-10 16:30:00,4054.94,16.2,TRADE,Summer
VIC1,2016-12-10 17:00:00,4186.37,17.7,TRADE,Summer
VIC1,2016-12-10 17:30:00,4228.03,17.7,TRADE,Summer
VIC1,2016-12-10 18:00:00,4268.58,16.2,TRADE,Summer
VIC1,2016-12-10 18:30:00,4264.26,16.2,TRADE,Summer
VIC1,2016-12-10 19:00:00,4249.86,16.91,TRADE,Summer
VIC1,2016-12-10 19:30:00,4244.35,18.21,TRADE,Summer
VIC1,2016-12-10 20:00:00,4293.62,16.63,TRADE,Summer
VIC1,2016-12-10 20:30:00,4342.48,12.19,TRADE,Summer
VIC1,2016-12-10 21:00:00,4284.52,12.8,TRADE,Summer
VIC1,2016-12-10 21:30:00,4154.18,15.37,TRADE,Summer
VIC1,2016-12-10 22:00:00,4033.98,11.73,TRADE,Summer
VIC1,2016-12-10 22:30:00,3959.52,11.36,TRADE,Summer
VIC1,2016-12-10 23:00:00,3979.77,11.39,TRADE,Summer
VIC1,2016-12-10 23:30:00,4292.53,16.45,TRADE,Summer
VIC1,2016-12-11 00:00:00,4323.96,14.75,TRADE,Summer
VIC1,2016-12-11 00:30:00,4105.15,14.87,TRADE,Summer
VIC1,2016-12-11 01:00:00,3945.3,13.95,TRADE,Summer
VIC1,2016-12-11 01:30:00,3781.49,11.57,TRADE,Summer
VIC1,2016-12-11 02:00:00,3627.76,11.37,TRADE,Summer
VIC1,2016-12-11 02:30:00,3471.58,11.41,TRADE,Summer
VIC1,2016-12-11 03:00:00,3415.92,12.19,TRADE,Summer
VIC1,2016-12-11 03:30:00,3378.61,10.24,TRADE,Summer
VIC1,2016-12-11 04:00:00,3353.9,9.78,TRADE,Summer
VIC1,2016-12-11 04:30:00,3383.34,12.51,TRADE,Summer
VIC1,2016-12-11 05:00:00,3386.22,10.5,TRADE,Summer
VIC1,2016-12-11 05:30:00,3434.78,14.01,TRADE,Summer
VIC1,2016-12-11 06:00:00,3497.6,13.48,TRADE,Summer
VIC1,2016-12-11 06:30:00,3653.82,15.92,TRADE,Summer
VIC1,2016-12-11 07:00:00,3767.12,16.15,TRADE,Summer
VIC1,2016-12-11 07:30:00,3776.42,16.15,TRADE,Summer
VIC1,2016-12-11 08:00:00,3846.75,16.15,TRADE,Summer
VIC1,2016-12-11 08:30:00,3912.76,16.15,TRADE,Summer
VIC1,2016-12-11 09:00:00,3959.06,15.89,TRADE,Summer
VIC1,2016-12-11 09:30:00,3972.48,12.61,TRADE,Summer
VIC1,2016-12-11 10:00:00,3984.84,16.15,TRADE,Summer
VIC1,2016-12-11 10:30:00,3929.63,10.78,TRADE,Summer
VIC1,2016-12-11 11:00:00,3870.38,10.5,TRADE,Summer
VIC1,2016-12-11 11:30:00,3787.29,10.5,TRADE,Summer
VIC1,2016-12-11 12:00:00,3755.7,16.52,TRADE,Summer
VIC1,2016-12-11 12:30:00,3772.27,12.74,TRADE,Summer
VIC1,2016-12-11 13:00:00,3724.05,10.72,TRADE,Summer
VIC1,2016-12-11 13:30:00,3733.33,19.2,TRADE,Summer
VIC1,2016-12-11 14:00:00,3726.12,16.2,TRADE,Summer
VIC1,2016-12-11 14:30:00,3761.33,20.9,TRADE,Summer
VIC1,2016-12-11 15:00:00,3822.95,22.2,TRADE,Summer
VIC1,2016-12-11 15:30:00,3935.53,25.2,TRADE,Summer
VIC1,2016-12-11 16:00:00,4068.49,23.96,TRADE,Summer
VIC1,2016-12-11 16:30:00,4179.89,20.07,TRADE,Summer
VIC1,2016-12-11 17:00:00,4296.64,20.04,TRADE,Summer
VIC1,2016-12-11 17:30:00,4404.99,27.08,TRADE,Summer
VIC1,2016-12-11 18:00:00,4412.55,19.78,TRADE,Summer
VIC1,2016-12-11 18:30:00,4412.25,25.46,TRADE,Summer
